title,doctor_url,specialization,kraj,okres
"Urologická ambulancia, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/urologicka-ambulancia-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143793, Urológia,Bratislavsky Kraj,Bratislava 2
"Jednodňová zdravotná starostlivosť, urológia, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/jednodnova-zdravotna-starostlivost-urologia-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143794, Urológia,Bratislavsky Kraj,Bratislava 2
"Ortopedická ambulancia, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/ortopedicka-ambulancia-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143792, Ortopédia,Bratislavsky Kraj,Bratislava 2
"Gynekologická ambulancia, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/gynekologicka-ambulancia-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143791, Gynekológia a pôrodníctvo,Bratislavsky Kraj,Bratislava 2
"Jednodňová zdravotná starostlivosť, chirurgia, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/jednodnova-zdravotna-starostlivost-chirurgia-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143782, Chirurgia,Bratislavsky Kraj,Bratislava 2
"Jednodňová zdravotná starostlivosť, ortopédia, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/jednodnova-zdravotna-starostlivost-ortopedia-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143783, Ortopédia,Bratislavsky Kraj,Bratislava 2
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Bratislava-Ružinov, (Cliniq s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-bratislava-ruzinov-cliniq-s.-r.-o..html?page_id=143784, Gynekológia a pôrodníctvo,Bratislavsky Kraj,Bratislava 2
"Urologická ambulancia, Bratislava-Ružinov, (DoktorPRO s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/urologicka-ambulancia-bratislava-ruzinov-doktorpro.html?page_id=143774, Urológia,Bratislavsky Kraj,Bratislava 2
"Gynekologická ambulancia, Bratislava-Ružinov, (DoktorPRO s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/gynekologicka-ambulancia-bratislava-ruzinov-doktorpro.html?page_id=143773, Gynekológia a pôrodníctvo,Bratislavsky Kraj,Bratislava 2
"Neurologická ambulancia, Bratislava-Vrakuňa, (Promedis s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-ii/neurologicka-ambulancia-bratislava-vrakuna-promedis-s.-r.-o..html?page_id=143535, Neurológia,Bratislavsky Kraj,Bratislava 2
