title,doctor_url,specialization,kraj,okres
"Oftalmologická ambulancia, Košice-Juh, (Quantum Medical Clinic s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/oftalmologicka-ambulancia-kosice-juh-quantum-medical-clinic.html?page_id=143516, Oftalmológia,Košický,Košice 4
"Jednodňová zdravotná starostlivosť, oftalmológia, Svitlana Medvid, Košice-Juh, (Quantum Medical Clinic s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/jednodnova-zdravotna-starostlivost-oftalmologia-svitlana-medvid-kosice-juh-quantum-medical-clinic.html?page_id=143517, Oftalmológia,Košický,Košice 4
"Ambulancia dentálnej hygieny, Bc. Miriama Hajčiová, Košice-Juh, (SORRIA DENT s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/ambulancia-dentalnej-hygieny-bc.-miriama-hajciova-kosice-juh-sorria-dent-s.-r.-o..html?page_id=143456, Dentálna hygiena,Košický,Košice 4
"Jednodňová zdravotná starostlivosť, maxilofaciálna chirurgia, MUDr. Peter Badanič, Košice-Juh, (Scarlett Clinic s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/jednodnova-zdravotna-starostlivost-maxilofacialna-chirurgia-mudr.-peter-badanic-kosice-juh-scarlett-clinic.html?page_id=143280, Maxilofaciálna chirurgia,Košický,Košice 4
"Ambulancia zubného lekárstva, Košice-Juh, (Scarlett Clinic s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/ambulancia-zubneho-lekarstva-kosice-juh-scarlett-clinic.html?page_id=143279, Zubné lekárstvo,Košický,Košice 4
"Ambulancia diabetológie a porúch látkovej premeny a výživy, Košice-Juh, (NOVUM+ s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/ambulancia-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-kosice-juh-novum-s.-r.-o..html?page_id=143144,!,Košický,Košice 4
"Dermatovenerologická ambulancia, MUDr. Andrea Nestorová, Košice-Juh, (MOULEN s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/dermatovenerologicka-ambulancia-mudr.-andrea-nestorova-kosice-juh-moulen.html?page_id=143116, Dermatovenerológia,Košický,Košice 4
"SVaLZ, klinická imunológia a alergológia, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/svalz-klinicka-imunologia-a-alergologia-kosice-juh-univerzitna-nemocnica-l.-pasteura-kosice-1.html?page_id=143055, Klinická imunológia a alergológia,Košický,Košice 4
"SVaLZ, intervenčná rádiológia, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/svalz-intervencna-radiologia-kosice-juh-univerzitna-nemocnica-l.-pasteura-kosice-1.html?page_id=143043," Intervenčná rádiológia, Rádiológia",Košický,Košice 4
"SVaLZ, rádiológia, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-iv/svalz-radiologia-kosice-juh-univerzitna-nemocnica-l.-pasteura-kosice-13.html?page_id=143044," Rádiológia, Osteodenzitometria",Košický,Košice 4
