title,doctor_url,specialization,kraj,okres
"Všeobecná ambulancia pre dospelých, Bratislava-Nové Mesto, (Maritim s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/vseobecna-ambulancia-pre-dospelych-bratislava-nove-mesto-maritim-s.-r.-o..html?page_id=143807, Všeobecné lekárstvo,Bratislavsky Kraj,Bratislava 3
"Ambulancia pracovného lekárstva, Bratislava-Rača, (TeamPrevent Santé s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-pracovneho-lekarstva-bratislava-raca-teamprevent-sante-s.-r.-o..html?page_id=143580, Pracovné lekárstvo,Bratislavsky Kraj,Bratislava 3
"Ambulancia liečebnej pedagogiky, Bratislava-Nové Mesto, (Dialóg spol. s r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-liecebnej-pedagogiky-bratislava-nove-mesto-dialog-spol.-s-r.o..html?page_id=143570, Liečebná pedagogika,Bratislavsky Kraj,Bratislava 3
"Dermatovenerologická ambulancia, Bratislava-Nové Mesto, (Národný onkologický ústav v Bratislave)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/dermatovenerologicka-ambulancia-bratislava-nove-mesto-narodny-onkologicky-ustav-v-bratislave.html?page_id=143566, Dermatovenerológia,Bratislavsky Kraj,Bratislava 3
"Jednodňová zdravotná starostlivosť, gynekológia a pôrodníctvo, Bratislava-Nové Mesto, (Sanatórium Helios Bratislava, s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/jednodnova-zdravotna-starostlivost-gynekologia-a-porodnictvo-bratislava-nove-mesto-sanatorium-helios-bratislava-s.-r.-o..html?page_id=143451," Gynekológia a pôrodníctvo, Reprodukčná medicína",Bratislavsky Kraj,Bratislava 3
"Neurologická ambulancia, Bratislava-Nové Mesto, (Bohdal RAJ s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/neurologicka-ambulancia-bratislava-nove-mesto-bohdal-raj-s.-r.-o..html?page_id=143429, Neurológia,Bratislavsky Kraj,Bratislava 3
"SVaLZ, fyzioterapia, Bratislava-Nové Mesto, (Bohdal RAJ s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/svalz-fyzioterapia-bratislava-nove-mesto-bohdal-raj-s.-r.-o..html?page_id=143430, Fyzioterapia,Bratislavsky Kraj,Bratislava 3
"Tkanivové zariadenie, Klenová, Bratislava-Nové Mesto, (Národný onkologický ústav v Bratislave)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/tkanivove-zariadenie-klenova-bratislava-nove-mesto-narodny-onkologicky-ustav-v-bratislave.html?page_id=143310, Hematológia a transfuziológia,Bratislavsky Kraj,Bratislava 3
"Ambulancia zubného lekárstva, Bratislava-Nové Mesto, (100matolog, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-zubneho-lekarstva-bratislava-nove-mesto-100matolog.html?page_id=143307, Zubné lekárstvo,Bratislavsky Kraj,Bratislava 3
"Ambulancia čeľustnej ortopédie, Bratislava-Rača, (TANDS, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-iii/ambulancia-celustnej-ortopedie-bratislava-raca-tands.html?page_id=143164, čeľustná ortopédia,Bratislavsky Kraj,Bratislava 3
