title,doctor_url,specialization,kraj,okres
"Otorinolaryngologická ambulancia, Bratislava-Petržalka, (RHINO, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/otorinolaryngologicka-ambulancia-bratislava-petrzalka-rhino.html?page_id=143802, Otorinolaryngológia,Bratislavsky Kraj,Bratislava 5
"Ambulancia poradenskej psychológie, Bratislava-Petržalka, (Národný bezpečnostný úrad)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-poradenskej-psychologie-bratislava-petrzalka-narodny-bezpecnostny-urad.html?page_id=143797," Poradenská psychológia, Dopravná psychológia",Bratislavsky Kraj,Bratislava 5
"Neurologická ambulancia, Bratislava-Petržalka, (PreMedix)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/neurologicka-ambulancia-bratislava-petrzalka-premedix.html?page_id=143780, Neurológia,Bratislavsky Kraj,Bratislava 5
"Psychiatrická ambulancia, Bratislava-Petržalka, (Medista, s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/psychiatricka-ambulancia-bratislava-petrzalka-medista.html?page_id=143761, Psychiatria,Bratislavsky Kraj,Bratislava 5
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (D. Pisioti Smile s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-d.-pisioti-smile-s.-r.-o..html?page_id=143759, Zubné lekárstvo,Bratislavsky Kraj,Bratislava 5
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Profi Smile s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-profi-smile-s.-r.-o..html?page_id=143648, Zubné lekárstvo,Bratislavsky Kraj,Bratislava 5
"Jednodňová zdravotná starostlivosť, detská chirurgia, Bratislava-Petržalka, (Martinko - centrum zdravotnej starostlivosti o deti s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/jednodnova-zdravotna-starostlivost-detska-chirurgia-bratislava-petrzalka-martinko-centrum-zdravotnej-starostlivosti-o-deti.html?page_id=143550, Detská chirurgia,Bratislavsky Kraj,Bratislava 5
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Bratislava-Petržalka, (Martinko - centrum zdravotnej starostlivosti o deti s.r.o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/jednodnova-zdravotna-starostlivost-pediatricka-urologia-bratislava-petrzalka-martinko-centrum-zdravotnej-starostlivosti-o-deti.html?page_id=143551, Pediatrická urológia,Bratislavsky Kraj,Bratislava 5
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Martin Dental Center s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-martin-dental-center-s.-r.-o..html?page_id=143501, Zubné lekárstvo,Bratislavsky Kraj,Bratislava 5
"Ambulancia zubného lekárstva, Bratislava-Petržalka, (Martin Dental Center s. r. o.)",https://www.e-vuc.sk/bsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/bratislava-v/ambulancia-zubneho-lekarstva-bratislava-petrzalka-martin-dental-center-s.-r.-o.-1.html?page_id=143502, Zubné lekárstvo,Bratislavsky Kraj,Bratislava 5
