title,doctor_url,specialization,kraj,okres
"Ambulancia klinickej psychológie, Košice-Staré Mesto, (Psychosociálne centrum)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-klinickej-psychologie-kosice-stare-mesto-psychosocialne-centrum.html?page_id=143801," Klinická psychológia, Psychoterapia",Košický,Košice 1
"Ambulancia klinickej logopédie - MediLog, Košice-Staré Mesto, Košice-Staré Mesto, (Mgr. Simona Renčková)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-klinickej-logopedie-medilog-kosice-stare-mesto-kosice-stare-mesto-mgr.-simona-renckova.html?page_id=143769, Klinická logopédia,Košický,Košice 1
"ADOS, Kmeťova, Košice-Staré Mesto, (ADOS Dobrej vôle s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ados-kmetova-kosice-stare-mesto-ados-dobrej-vole.html?page_id=143767, Domáca ošetrovateľská starostlivosť,Košický,Košice 1
"Ambulancia diabetológie a porúch látkovej premeny a výživy, MUDr. Dana Krajňaková, Košice-Staré Mesto, (INEDI s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-mudr.-dana-krajnakova-kosice-stare-mesto-inedi.html?page_id=143639," Diabetológia, poruchy látkovej premeny a výživy",Košický,Košice 1
"Ambulancia vnútorného lekárstva, MUDr. Dana Krajňaková, Košice-Staré Mesto, (INEDI s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-vnutorneho-lekarstva-mudr.-dana-krajnakova-kosice-stare-mesto-inedi.html?page_id=143640, Vnútorné lekárstvo,Košický,Košice 1
"Endokrinologická ambulancia, MUDr. Dana Krajňáková, Košice-Staré Mesto, (INEDI s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/endokrinologicka-ambulancia-mudr.-dana-krajnakova-kosice-stare-mesto-inedi.html?page_id=143641, Endokrinológia,Košický,Košice 1
"Všeobecná ambulancia pre dospelých, Košice-Sídl.Ťahanovce, (MiliCare s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/vseobecna-ambulancia-pre-dospelych-kosice-sidl.tahanovce-milicare-s.-r.-o..html?page_id=143549, Všeobecné lekárstvo,Košický,Košice 1
"Ambulancia pracovného lekárstva, Košice-Sever, (TeamPrevent Santé s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-pracovneho-lekarstva-kosice-sever-teamprevent-sante-s.-r.-o..html?page_id=143468, Pracovné lekárstvo,Košický,Košice 1
"Otorinolaryngologická ambulancia, MUDr. Jozef Jenča, Košice-Staré Mesto, (LIMKA s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/otorinolaryngologicka-ambulancia-mudr.-jozef-jenca-kosice-stare-mesto-limka.html?page_id=143392, Otorinolaryngológia,Košický,Košice 1
"Ambulancia fyziatrie, balneológie a liečebnej rehabilitácie, MUDr. Jana Rybárová, Košice-Sever, (Liberta, n.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-fyziatrie-balneologie-a-liecebnej-rehabilitacie-mudr.-jana-rybarova-kosice-sever-liberta-n.o..html?page_id=143171," Fyziatria, balneológia a liečebná rehabilitácia",Košický,Košice 1
"Ambulancia zubného lekárstva, MDDr. Deana Rozprávková, Košice-Staré Mesto, (Alžbetinum s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-i/ambulancia-zubneho-lekarstva-mddr.-deana-rozpravkova-kosice-stare-mesto-alzbetinum.html?page_id=143137, Zubné lekárstvo,Košický,Košice 1
